,Unnamed: 0,HomeTeam,AwayTeam,Season,Round,Result,TrueForecast,CalculatedForecast,ELO_Rating_K,Variance,Density,RPS,HomeRating,AwayRating,Home_elo_rating,Away_elo_rating
134677,134677,0,10,0,189,away,0.22-0.27-0.51,0.38-0.29-0.33,29,0,0.4526130653266332,0.2962112755955724,1008.291698443844,1165.343795129911,1033.5179025912482,1065.652697737116
134765,134765,0,8,0,191,home,0.55-0.25-0.20,0.56-0.25-0.19,29,0,0.4526130653266332,0.11656928315458286,1008.8687214082203,923.1677045596547,1005.587164661153,917.14733783155
135012,135012,0,2,0,197,home,0.58-0.24-0.18,0.57-0.25-0.19,29,0,0.4526130653266332,0.11014610588877026,1002.489478745528,900.8633933999347,1003.6342255924727,907.353097421106
135110,135110,0,100,0,199,away,0.24-0.27-0.49,0.22-0.27-0.51,29,0,0.4526130653266332,0.14568135320715947,1003.8553352473746,1147.389317984543,989.0360109593764,1145.244005300608
135728,135728,0,114,0,213,away,0.53-0.26-0.21,0.56-0.25-0.19,29,0,0.4526130653266332,0.4809772411811372,1010.5696498946,941.1329668927627,991.5110230885672,903.0701772394573
135912,135912,0,118,0,217,home,0.35-0.29-0.35,0.31-0.29-0.40,29,0,0.4526130653266332,0.3183159218529702,1015.3121498554956,1064.969461922538,992.738776404942,1075.9066120995542
136584,136584,0,132,0,231,away,0.15-0.22-0.62,0.30-0.29-0.42,29,0,0.4526130653266332,0.2154590371854408,995.0229278386548,1229.9288312666554,1036.0799089504922,1128.9117299461013
137031,137031,0,142,0,241,home,0.59-0.24-0.18,0.60-0.23-0.17,29,0,0.4526130653266332,0.09243644838783803,985.2392582113147,877.7571825254922,1034.6465726760316,914.897608090626
137117,137117,0,144,0,243,draw,0.37-0.29-0.34,0.51-0.26-0.22,29,0,0.4526130653266332,0.15632827986368358,985.6264327959344,1022.4401658717227,1028.3638589282782,969.651491057164
137204,137204,0,146,0,245,away,0.36-0.29-0.35,0.33-0.29-0.38,29,0,0.4526130653266332,0.2491630227312084,986.463545674025,1035.0007015973551,1035.8756484576113,1102.2501481853196
137285,137285,0,148,0,247,draw,0.67-0.20-0.13,0.77-0.15-0.08,29,0,0.4526130653266332,0.3029920904307272,994.0737240315027,824.1050072277478,1025.2701438916451,769.8566235917418
137374,137374,0,150,0,249,draw,0.55-0.25-0.20,0.50-0.27-0.23,29,0,0.4526130653266332,0.15269041633158115,990.5183781624708,909.4006575116628,1014.4433582545545,962.6668792158628
137475,137475,0,152,0,251,draw,0.14-0.21-0.65,0.14-0.21-0.65,29,0,0.4526130653266332,0.2220131970667548,988.5340882145366,1244.4278015791406,1009.1931286318576,1263.6694534978114
137752,137752,0,158,0,257,draw,0.34-0.29-0.37,0.43-0.29-0.29,29,0,0.4526130653266332,0.13235862193069706,976.8554621120744,1039.597407476956,1028.2526417731608,1028.126048232878
137847,137847,0,160,0,259,home,0.51-0.27-0.23,0.56-0.25-0.19,29,0,0.4526130653266332,0.1149536280658115,987.2751763192452,931.7904260272827,1004.364062698058,913.9810338430316
138126,138126,0,166,0,265,draw,0.44-0.28-0.28,0.59-0.24-0.18,29,0,0.4526130653266332,0.18672065288143347,1004.8319354130264,994.2559006409807,1027.6958060819009,920.3146210424125
138225,138225,0,168,0,267,draw,0.45-0.28-0.27,0.50-0.27-0.23,29,0,0.4526130653266332,0.1502844581456873,1000.4067829625787,986.3923268176227,996.1442464633096,949.1770452283336
138403,138403,0,172,0,271,home,0.30-0.29-0.41,0.35-0.29-0.36,29,0,0.4526130653266332,0.28041995293731703,1006.113778656181,1098.2510118192342,991.0692817487565,1047.725557466054
138598,138598,0,176,0,275,draw,0.51-0.27-0.22,0.64-0.22-0.15,29,0,0.4526130653266332,0.21489187846134356,1005.70066222151,949.3808742274524,1018.7205076007996,873.3450079036747
138700,138700,0,178,0,277,draw,0.32-0.29-0.39,0.34-0.29-0.37,29,0,0.4526130653266332,0.12576303279908108,1011.8026436261213,1088.2254882202917,1024.0014133303423,1082.6311074938806
138799,138799,0,180,0,279,home,0.51-0.27-0.23,0.39-0.29-0.32,29,0,0.4526130653266332,0.2353964890401196,1009.5383615989298,955.2938131097467,1013.2382038677252,1036.2906202524157
139179,139179,0,188,0,287,draw,0.25-0.27-0.48,0.26-0.28-0.47,29,0,0.4526130653266332,0.14202448373754986,1005.7043919090738,1140.450230391206,1024.6543636001686,1153.2566792226946
139531,139531,0,196,0,295,away,0.10-0.16-0.74,0.13-0.20-0.66,29,0,0.4526130653266332,0.06564961993981899,997.474904515319,1321.0516403205902,1026.3768583221286,1289.0645509840097
139784,139784,0,97,0,301,away,0.19-0.25-0.57,0.33-0.29-0.38,29,0,0.4526130653266332,0.2427258688265192,994.3774596269606,1188.4887724910518,1036.119723712445,1107.4014512136391
140238,140238,0,87,0,311,home,0.44-0.28-0.27,0.50-0.27-0.23,29,0,0.4526130653266332,0.1509793856390049,1000.1705222445182,988.0524604983293,993.2087500721962,942.3939700539264
140419,140419,0,83,0,315,home,0.47-0.28-0.25,0.55-0.25-0.20,29,0,0.4526130653266332,0.11986772022255054,1004.8996127139699,972.2262031374228,1023.811853656588,939.2816186759776
140606,140606,0,79,0,319,away,0.13-0.20-0.66,0.28-0.28-0.43,29,0,0.4526130653266332,0.20256412564373533,1000.949628096648,1264.8009543117128,1061.0112633334902,1164.5367260567305
140703,140703,0,77,0,321,draw,0.52-0.26-0.22,0.40-0.29-0.31,29,0,0.4526130653266332,0.12833181105552754,996.7699167129293,933.3291476043393,1047.4915855804159,1065.5828316966383
140899,140899,0,73,0,325,away,0.33-0.29-0.38,0.42-0.29-0.29,29,0,0.4526130653266332,0.3421434790964975,1005.6893237981723,1074.8492991667235,1037.4486697472582,1038.2024582591634
140995,140995,0,71,0,327,away,0.32-0.29-0.39,0.39-0.29-0.32,29,0,0.4526130653266332,0.3045132693210821,999.9594947029148,1075.5786075746232,1019.6975647663928,1046.0359485946071
141082,141082,0,69,0,329,away,0.29-0.29-0.42,0.28-0.28-0.43,29,0,0.4526130653266332,0.20242468519394147,999.6921082904724,1096.830145458972,999.23086256538,1102.8739771640787
141340,141340,0,63,0,335,home,0.51-0.27-0.23,0.40-0.29-0.31,29,0,0.4526130653266332,0.22520063516333536,1002.7371376203167,949.334662782744,981.5805464761996,996.6011271374871
141512,141512,0,59,0,339,draw,0.77-0.15-0.08,0.65-0.21-0.14,29,0,0.4526130653266332,0.22341137017744608,1009.5539569974184,754.265832668005,975.2709034549221,819.0231872255408
141792,141792,0,53,0,345,home,0.39-0.29-0.32,0.35-0.29-0.36,29,0,0.4526130653266332,0.2771161750064974,992.490380936779,1019.0184761675937,988.9160662254793,1043.1941629370483
141959,141959,0,49,0,349,draw,0.56-0.25-0.19,0.63-0.22-0.15,29,0,0.4526130653266332,0.20734742505171996,1002.861764139638,915.1271507093061,1002.34453614783,866.783700666173
142053,142053,0,47,0,351,home,0.18-0.24-0.57,0.21-0.26-0.54,29,0,0.4526130653266332,0.460143096267846,1004.5399231950121,1202.3963548232325,994.3487996547811,1169.6061314758279
142311,142311,0,41,0,357,home,0.70-0.19-0.12,0.72-0.17-0.10,29,0,0.4526130653266332,0.043908346214955214,1001.8223464058076,812.4012877020207,1028.616186496139,819.2089092599608
142577,142577,0,35,0,363,draw,0.48-0.27-0.25,0.50-0.27-0.23,29,0,0.4526130653266332,0.15057624006627285,1007.5736817513181,971.8409831293538,1033.2261211635005,985.6651321980156
143006,143006,0,25,0,373,draw,0.42-0.29-0.30,0.42-0.29-0.29,29,0,0.4526130653266332,0.13124900877606974,1005.063378254554,1012.0636022575383,1042.9462894022604,1047.131617033125
143100,143100,0,23,0,375,away,0.41-0.29-0.30,0.33-0.29-0.38,29,0,0.4526130653266332,0.25108857627178205,1003.0248674461992,1010.5816981290525,1049.0521907237642,1113.970695857497
143192,143192,0,21,0,377,home,0.47-0.28-0.25,0.51-0.26-0.22,29,0,0.4526130653266332,0.14332410679853114,1011.6860006704128,982.854343498834,1033.9231692957082,975.2747209186027
143450,143450,0,15,0,383,away,0.20-0.26-0.54,0.45-0.28-0.27,29,0,0.4526130653266332,0.3658041549744748,1000.6116449838366,1176.5495359789948,1076.8847593490382,1062.012070246135
143539,143539,0,13,0,385,away,0.34-0.29-0.37,0.57-0.25-0.19,29,0,0.4526130653266332,0.4925419441214567,1000.7254940094897,1061.9535933784925,1070.2361757856693,974.4664282159002
143717,143717,0,9,0,389,draw,0.42-0.29-0.29,0.46-0.28-0.26,29,0,0.4526130653266332,0.1400832008246897,990.0432400221057,994.1401478040464,1032.1246493023511,1008.4155969895568
143808,143808,0,7,0,391,draw,0.26-0.28-0.47,0.39-0.29-0.32,29,0,0.4526130653266332,0.12706601777823012,975.3399458425597,1103.9377512401966,1027.9205473020124,1054.4211820384055
143966,143966,0,3,0,395,away,0.51-0.27-0.22,0.58-0.24-0.18,29,0,0.4526130653266332,0.5056617644466598,969.7948671328586,912.2011523749866,1017.4141799807353,913.3099128296666
144058,144058,0,1,0,397,home,0.69-0.19-0.12,0.79-0.14-0.07,29,0,0.4526130653266332,0.02462555049579939,969.9794827838167,789.5244473782251,995.8773216205858,724.3361559222867
144426,144426,0,107,0,7,draw,0.48-0.27-0.24,0.42-0.29-0.30,31,0,0.4526130653266332,0.13078858232172572,928.8940309918147,891.2758531745094,1009.5625729486279,1015.6564715829322
144595,144595,0,111,0,11,draw,0.16-0.23-0.61,0.43-0.28-0.28,31,0,0.4526130653266332,0.134117281523488,924.6271876652164,1149.4061370578593,1006.3142778430737,1000.0
144763,144763,0,115,0,15,home,0.24-0.27-0.49,0.39-0.29-0.32,31,0,0.4526130653266332,0.2375426569899062,921.3762254555894,1067.9171494604254,1005.9990595517827,1030.7195103277343
144857,144857,0,117,0,17,draw,0.21-0.26-0.54,0.41-0.29-0.30,31,0,0.4526130653266332,0.13040132872863158,926.3159572546659,1100.1810798406948,1019.0534977366597,1026.817126350255
145040,145040,0,121,0,21,home,0.45-0.28-0.27,0.47-0.28-0.25,31,0,0.4526130653266332,0.17386725826929345,912.4382710249513,893.193854986246,1037.3549884780969,1008.5594107989779
145138,145138,0,123,0,23,away,0.38-0.29-0.33,0.57-0.25-0.19,31,0,0.4526130653266332,0.4904608445439202,896.9985498272373,928.425097528744,1048.153994688442,953.7041095151593
145323,145323,0,127,0,27,away,0.06-0.11-0.83,0.37-0.29-0.34,31,0,0.4526130653266332,0.2898934262719657,922.8672946450816,1332.3889055835655,1025.4655179715046,1062.0546361759268
145517,145517,0,131,0,31,away,0.17-0.23-0.60,0.40-0.29-0.31,31,0,0.4526130653266332,0.3137887082796429,916.3222628189113,1136.1578605652553,1008.637687879265,1028.5708414130418
145612,145612,0,133,0,33,draw,0.17-0.24-0.59,0.40-0.29-0.31,31,0,0.4526130653266332,0.12892263676527116,922.8504887945883,1135.536162834797,979.9605431802324,994.7997720739836
145711,145711,0,135,0,35,away,0.29-0.29-0.42,0.41-0.29-0.30,31,0,0.4526130653266332,0.3305111583816607,917.5908686145993,1013.638462704762,977.0871635072141,985.6420204850481
145874,145874,0,139,0,39,away,0.22-0.26-0.51,0.29-0.29-0.42,31,0,0.4526130653266332,0.21067883105754934,926.2335690359979,1086.1967233240705,961.6151326527128,1058.3693528362219
145966,145966,0,141,0,41,away,0.21-0.26-0.53,0.27-0.28-0.45,31,0,0.4526130653266332,0.19081997542022228,925.4631902431469,1094.4363097143596,963.7692905302432,1077.3686305202518
146131,146131,0,145,0,45,draw,0.36-0.29-0.35,0.38-0.29-0.33,31,0,0.4526130653266332,0.12617507529566901,934.594076771626,980.9760611069316,931.3062396533819,966.2947946351325
146234,146234,0,147,0,47,home,0.27-0.28-0.44,0.22-0.26-0.52,31,0,0.4526130653266332,0.4422013231091188,925.6554779954756,1037.766214348515,920.8320717225464,1084.7313408223579
146425,146425,0,151,0,51,away,0.21-0.26-0.53,0.27-0.28-0.45,31,0,0.4526130653266332,0.18927279277103906,938.7213089399893,1109.0752577557557,961.9288520632506,1076.8814167381918
146525,146525,0,153,0,53,away,0.06-0.12-0.81,0.18-0.24-0.58,31,0,0.4526130653266332,0.10286126619539687,945.6893993069524,1340.493888730302,947.9829371040917,1153.5605056669838
146620,146620,0,155,0,55,draw,0.37-0.29-0.34,0.40-0.29-0.31,31,0,0.4526130653266332,0.12851776754188848,946.3788439927499,984.9598600926784,937.8534226024224,954.8871675449108
146892,146892,0,161,0,61,away,0.29-0.28-0.43,0.34-0.29-0.37,31,0,0.4526130653266332,0.2578247554444366,928.3725907297484,1031.0860649465226,926.005745847486,985.8718869522817
146998,146998,0,163,0,63,away,0.42-0.29-0.30,0.38-0.29-0.33,31,0,0.4526130653266332,0.29912705044902504,922.3628294285287,927.3160859629984,901.73313676541,931.8250113825463
147549,147549,0,175,0,75,away,0.52-0.26-0.22,0.44-0.28-0.28,31,0,0.4526130653266332,0.3560167206086497,909.2055916551437,847.1859997006308,910.3919496797323,901.9475529109984
147642,147642,0,177,0,77,home,0.63-0.22-0.15,0.42-0.29-0.30,31,0,0.4526130653266332,0.21329381114940493,913.3605035429463,774.7472918056629,915.1685901581453,920.5659684909464
147739,147739,0,179,0,79,draw,0.27-0.28-0.45,0.40-0.29-0.31,31,0,0.4526130653266332,0.12815185862470754,911.0553742698497,1024.9333424234892,938.4912843428247,957.6397728793538
147832,147832,0,181,0,81,home,0.49-0.27-0.24,0.56-0.25-0.19,31,0,0.4526130653266332,0.11499655263929327,915.6584276192436,872.4027338008107,931.2352090592692,840.9040533835823
147932,147932,0,183,0,83,home,0.19-0.25-0.56,0.19-0.25-0.56,31,0,0.4526130653266332,0.4880189728529608,917.8300422274041,1106.9774197239094,939.6917487233306,1132.593584337457
148109,148109,0,187,0,87,away,0.36-0.29-0.35,0.48-0.27-0.25,31,0,0.4526130653266332,0.3974965906413746,904.0548838101648,950.7215833336712,960.0584807281148,924.6491203801818
148381,148381,0,193,0,93,away,0.29-0.29-0.43,0.22-0.27-0.51,31,0,0.4526130653266332,0.1440676525711177,912.2281549255824,1012.5806699352856,932.9016084967551,1090.7774608065
148570,148570,0,197,0,97,home,0.31-0.29-0.41,0.31-0.29-0.40,31,0,0.4526130653266332,0.3174139899223305,917.224025086088,1003.4544069973932,920.818814647429,1003.3701281615178
148846,148846,0,96,0,103,draw,0.15-0.22-0.62,0.16-0.23-0.61,31,0,0.4526130653266332,0.20164214325036786,919.8604609527107,1154.4478104324921,946.7062227633023,1174.6973842259372
149016,149016,0,92,0,107,away,0.21-0.26-0.53,0.26-0.28-0.46,31,0,0.4526130653266332,0.17659829063294305,918.5736782816267,1088.0110514260232,973.4788402705146,1099.7687932931938
149188,149188,0,88,0,111,draw,0.29-0.29-0.42,0.40-0.29-0.31,31,0,0.4526130653266332,0.12897054102029654,922.254457045848,1021.6271508384967,960.0318215919893,974.6202162717852
149638,149638,0,78,0,121,draw,0.44-0.28-0.28,0.31-0.29-0.40,31,0,0.4526130653266332,0.12893760858857226,918.9292524797467,911.2047261963237,951.4771324921704,1036.7164862294646
149731,149731,0,76,0,123,home,0.74-0.17-0.10,0.66-0.21-0.13,31,0,0.4526130653266332,0.0673429163372147,916.1767433576654,695.3069621490814,951.7108558956523,792.1055347664276
150378,150378,0,62,0,137,away,0.15-0.22-0.63,0.23-0.27-0.51,31,0,0.4526130653266332,0.14660395307335855,960.1268469955203,1196.7078885493015,950.5535213922564,1105.813338562441
150627,150627,0,56,0,143,draw,0.38-0.29-0.33,0.40-0.29-0.31,31,0,0.4526130653266332,0.12812074861335504,965.2000395075336,997.6736720096503,931.3107199205928,950.6456179105568
150731,150731,0,54,0,145,draw,0.38-0.29-0.33,0.21-0.26-0.54,31,0,0.4526130653266332,0.1659519430895099,978.7386416302584,1010.0659794713957,928.6314660318184,1104.2061610519916
150818,150818,0,52,0,147,home,0.30-0.29-0.42,0.29-0.29-0.42,31,0,0.4526130653266332,0.34204562586421955,974.0284353529852,1066.8505369999175,932.7909076123633,1031.971848812246
150916,150916,0,50,0,149,away,0.23-0.27-0.51,0.23-0.27-0.50,31,0,0.4526130653266332,0.1519422184465422,978.2181450524913,1132.1810901347665,971.4479015201821,1121.2956733016317
151006,151006,0,48,0,151,away,0.67-0.20-0.13,0.59-0.24-0.17,31,0,0.4526130653266332,0.5133627828875917,979.3225775202293,813.0253716461099,959.022678740306,850.0125033330086
151181,151181,0,44,0,155,home,0.44-0.28-0.28,0.40-0.29-0.31,31,0,0.4526130653266332,0.232092834657936,977.382116101768,968.6985777384191,958.441267095267,978.9110024204199
151620,151620,0,34,0,165,home,0.37-0.29-0.34,0.34-0.29-0.37,31,0,0.4526130653266332,0.2853790225850379,969.6931229884807,1011.9374259709622,985.9758744127807,1046.1796483873172
151801,151801,0,30,0,169,home,0.51-0.26-0.22,0.54-0.26-0.20,31,0,0.4526130653266332,0.12681011187242622,980.5851706536096,921.334266626219,1015.9321209765378,939.3941358327133
151903,151903,0,28,0,171,home,0.69-0.19-0.12,0.70-0.19-0.11,31,0,0.4526130653266332,0.05181705897467247,980.203037029798,799.7028271008772,1024.8856481286,834.2978819794706
152603,152603,0,12,0,187,home,0.41-0.29-0.30,0.57-0.24-0.18,31,0,0.4526130653266332,0.1084566379161917,1008.8700835157753,1017.2535055887654,1030.2792519735988,931.88218365412
152691,152691,0,10,0,189,away,0.22-0.27-0.51,0.39-0.29-0.32,31,0,0.4526130653266332,0.30565374980460497,1008.291698443844,1165.343795129911,1038.4532867414155,1064.0001907038125
152779,152779,0,8,0,191,home,0.55-0.25-0.20,0.56-0.25-0.19,31,0,0.4526130653266332,0.11235243010060314,1008.8687214082203,923.1677045596547,1008.1018331204016,914.5496085302921
153026,153026,0,2,0,197,home,0.58-0.24-0.18,0.57-0.24-0.18,31,0,0.4526130653266332,0.10728997713950936,1002.489478745528,900.8633933999347,1005.8108581629883,905.9388962099632
153124,153124,0,100,0,199,away,0.24-0.27-0.49,0.22-0.27-0.51,31,0,0.4526130653266332,0.1447320889044813,1003.8553352473746,1147.389317984543,989.8301486674396,1147.0178011437813
153742,153742,0,114,0,213,away,0.53-0.26-0.21,0.56-0.25-0.19,31,0,0.4526130653266332,0.4813991021065843,1010.5696498946,941.1329668927627,992.3548391627071,903.6468563388837
153926,153926,0,118,0,217,home,0.35-0.29-0.35,0.31-0.29-0.40,31,0,0.4526130653266332,0.313149351429937,1015.3121498554956,1064.969461922538,993.791622193067,1073.419229104623
154598,154598,0,132,0,231,away,0.15-0.22-0.62,0.30-0.29-0.41,31,0,0.4526130653266332,0.21791349047661854,995.0229278386548,1229.9288312666554,1039.5678444869654,1130.4038052595713
155045,155045,0,142,0,241,home,0.59-0.24-0.18,0.61-0.23-0.16,31,0,0.4526130653266332,0.08689086601984414,985.2392582113147,877.7571825254922,1037.9115607868334,910.1374406847316
155131,155131,0,144,0,243,draw,0.37-0.29-0.34,0.52-0.26-0.22,31,0,0.4526130653266332,0.1583740936093327,985.6264327959344,1022.4401658717227,1030.6577158344312,968.1974172347066
155218,155218,0,146,0,245,away,0.36-0.29-0.35,0.33-0.29-0.38,31,0,0.4526130653266332,0.2492730866055442,986.463545674025,1035.0007015973551,1038.3960208667208,1104.6871517706968
155299,155299,0,148,0,247,draw,0.67-0.20-0.13,0.78-0.14-0.08,31,0,0.4526130653266332,0.30487896504404416,994.0737240315027,824.1050072277478,1027.0886533515522,769.2390520587778
155388,155388,0,150,0,249,draw,0.55-0.25-0.20,0.51-0.27-0.23,31,0,0.4526130653266332,0.15381248622817836,990.5183781624708,909.4006575116628,1015.4673557678343,961.5113541971573
155489,155489,0,152,0,251,draw,0.14-0.21-0.65,0.14-0.21-0.66,31,0,0.4526130653266332,0.2257261262937548,988.5340882145366,1244.4278015791406,1009.770747699484,1268.9413815842274
155766,155766,0,158,0,257,draw,0.34-0.29-0.37,0.43-0.28-0.28,31,0,0.4526130653266332,0.13350218612181652,976.8554621120744,1039.597407476956,1030.385298713698,1026.1586481004958
155861,155861,0,160,0,259,home,0.51-0.27-0.23,0.56-0.25-0.19,31,0,0.4526130653266332,0.11792440279372328,987.2751763192452,931.7904260272827,1004.4017938855377,917.5773652148953
156140,156140,0,166,0,265,draw,0.44-0.28-0.28,0.59-0.24-0.17,31,0,0.4526130653266332,0.18829276776755816,1004.8319354130264,994.2559006409807,1029.4105851435122,919.7906076227382
156239,156239,0,168,0,267,draw,0.45-0.28-0.27,0.50-0.27-0.23,31,0,0.4526130653266332,0.15106825940521382,1000.4067829625787,986.3923268176227,995.3868351862919,946.8313817864376
156417,156417,0,172,0,271,home,0.30-0.29-0.41,0.34-0.29-0.37,31,0,0.4526130653266332,0.28805059588854365,1006.113778656181,1098.2510118192342,989.8997963650577,1052.0040073326809
156612,156612,0,176,0,275,draw,0.51-0.27-0.22,0.64-0.21-0.14,31,0,0.4526130653266332,0.21676455784538207,1005.70066222151,949.3808742274524,1019.6553689844333,871.8728738090628
156714,156714,0,178,0,277,draw,0.32-0.29-0.39,0.35-0.29-0.36,31,0,0.4526130653266332,0.1255999698744171,1011.8026436261213,1088.2254882202917,1025.271931859928,1079.1213091307804
